#"+ESI TIC MS(all) Frag=120.0V SALJA0992.d "
#Point,X(Minutes),Y(Counts)
1338,8.923,-1.15527713298798
1339,8.930,-1.15564715862274
1340,8.937,-1.15675973892212
1341,8.943,-1.15876400470734
1342,8.950,-1.16101658344269
1343,8.957,-1.16283941268921
1344,8.963,-1.16428983211517
1345,8.970,-1.16605317592621
1346,8.977,-1.16774940490723
1347,8.983,-1.16890919208527
1348,8.990,-1.16940581798553
1349,8.997,-1.1693959236145
1350,9.003,-1.16859376430511
1351,9.010,-1.16662681102753
1352,9.017,-1.16383039951324
1353,9.023,-1.16091477870941
1354,9.030,-1.15828466415405
1355,9.037,-1.15553045272827
1356,9.043,-1.15230178833008
1357,9.050,-1.14848959445953
1358,9.057,-1.14422047138214
1359,9.063,-1.13900256156921
1360,9.070,-1.13290059566498
1361,9.077,-1.12692272663116
1362,9.083,-1.12225115299225
1363,9.090,-1.1191840171814
1364,9.097,-1.11716735363007
1365,9.103,-1.11642980575562
1366,9.110,-1.11712515354156
1367,9.117,-1.11822283267975
1368,9.123,-1.11868977546692
1369,9.130,-1.11803913116455
1370,9.137,-1.11681473255157
1371,9.143,-1.11489498615265
1372,9.150,-1.11230218410492
1373,9.157,-1.10963237285614
1374,9.163,-1.1069849729538
1375,9.170,-1.10416615009308
1376,9.177,-1.10052525997162
1377,9.183,-1.09613692760468
1378,9.190,-1.09097361564636
1379,9.197,-1.08563148975372
1380,9.203,-1.08096253871918
1381,9.210,-1.07760727405548
1382,9.217,-1.07595074176788
1383,9.223,-1.0758216381073
1384,9.230,-1.07704102993011
1385,9.237,-1.07849884033203
1386,9.243,-1.07938802242279
1387,9.250,-1.07935070991516
1388,9.257,-1.07855355739594
1389,9.263,-1.07729923725128
1390,9.270,-1.07554841041565
1391,9.277,-1.07362115383148
1392,9.283,-1.07149279117584
1393,9.290,-1.0693222284317
1394,9.297,-1.06700503826141
1395,9.303,-1.06446194648743
1396,9.310,-1.06172513961792
1397,9.317,-1.05869281291962
1398,9.323,-1.05554354190826
1399,9.330,-1.05231010913849
1400,9.337,-1.04918575286865
1401,9.343,-1.04630482196808
1402,9.350,-1.04399526119232
1403,9.357,-1.0423287153244
1404,9.363,-1.04123604297638
1405,9.370,-1.04049599170685
1406,9.377,-1.03982293605804
1407,9.383,-1.03897845745087
1408,9.390,-1.03789818286896
1409,9.397,-1.0366712808609
1410,9.403,-1.03534758090973
1411,9.410,-1.03394687175751
1412,9.417,-1.03276968002319
1413,9.423,-1.03190290927887
1414,9.430,-1.03089964389801
1415,9.437,-1.02971243858337
1416,9.443,-1.02857005596161
1417,9.450,-1.02759647369385
1418,9.457,-1.02629268169403
1419,9.463,-1.02429091930389
1420,9.470,-1.02186453342438
1421,9.477,-1.01901090145111
1422,9.483,-1.01526820659637
1423,9.490,-1.01083266735077
1424,9.497,-1.00642931461334
1425,9.503,-1.00272405147552
1426,9.510,-0.999321520328522
1427,9.517,-0.995934009552002
1428,9.523,-0.992926418781281
1429,9.530,-0.990296363830566
1430,9.537,-0.987802982330322
1431,9.543,-0.98533433675766
1432,9.550,-0.983419477939606
1433,9.557,-0.982329189777374
1434,9.563,-0.982046127319336
1435,9.570,-0.982649624347687
1436,9.577,-0.984070241451263
1437,9.583,-0.985771417617798
1438,9.590,-0.987335979938507
1439,9.597,-0.988997519016266
1440,9.603,-0.990857660770416
1441,9.610,-0.992295682430267
1442,9.617,-0.992832124233246
1443,9.623,-0.992958724498749
1444,9.630,-0.992827117443085
1445,9.637,-0.992139160633087
1446,9.643,-0.990239322185516
1447,9.650,-0.987733364105225
1448,9.657,-0.985455989837646
1449,9.663,-0.98351639509201
1450,9.670,-0.981946766376495
1451,9.677,-0.980593264102936
1452,9.683,-0.979979813098907
1453,9.690,-0.980426847934723
1454,9.697,-0.981805264949799
1455,9.703,-0.983933627605438
1456,9.710,-0.986330211162567
1457,9.717,-0.989191234111786
1458,9.723,-0.992064654827118
1459,9.730,-0.994215428829193
1460,9.737,-0.99499773979187
1461,9.743,-0.993887603282928
1462,9.750,-0.990897417068481
1463,9.757,-0.985600054264069
1464,9.763,-0.97847980260849
1465,9.770,-0.969906628131866
1466,9.777,-0.960347592830658
1467,9.783,-0.950438261032104
1468,9.790,-0.941169738769531
1469,9.797,-0.933572590351105
1470,9.803,-0.927736341953278
1471,9.810,-0.92375773191452
1472,9.817,-0.921741187572479
1473,9.823,-0.921810626983643
1474,9.830,-0.92346715927124
1475,9.837,-0.926030158996582
1476,9.843,-0.929586589336395
1477,9.850,-0.934260606765747
1478,9.857,-0.939937889575958
1479,9.863,-0.946144282817841
1480,9.870,-0.952467262744904
1481,9.877,-0.958735764026642
1482,9.883,-0.96430379152298
1483,9.890,-0.968645036220551
1484,9.897,-0.971481144428253
1485,9.903,-0.973050773143768
1486,9.910,-0.973741233348846
1487,9.917,-0.973703920841217
1488,9.923,-0.972549140453339
1489,9.930,-0.970087945461273
1490,9.937,-0.966732680797577
1491,9.943,-0.962962687015533
1492,9.950,-0.959043681621552
1493,9.957,-0.955360651016235
1494,9.963,-0.952931702136993
1495,9.970,-0.952529430389404
1496,9.977,-0.954026997089386
1497,9.983,-0.956433534622192
1498,9.990,-0.958765506744385
1499,9.997,-0.960558652877808
1500,10.003,-0.961986720561981
1501,10.010,-0.962942838668823
1502,10.017,-0.962801277637482
1503,10.023,-0.96174830198288
1504,10.030,-0.96068286895752
1505,10.037,-0.960158824920654
1506,10.043,-0.959460914134979
1507,10.050,-0.958057701587677
1508,10.057,-0.95659989118576
1509,10.063,-0.955609023571014
1510,10.070,-0.955142080783844
1511,10.077,-0.954806804656982
1512,10.083,-0.955179393291473
1513,10.090,-0.956356525421143
1514,10.097,-0.958055257797241
1515,10.103,-0.959915399551392
1516,10.110,-0.961629092693329
1517,10.117,-0.963230907917023
1518,10.123,-0.964331150054932
1519,10.130,-0.965272426605225
1520,10.137,-0.966476917266846
1521,10.143,-0.967929780483246
1522,10.150,-0.969442188739777
1523,10.157,-0.970910012722015
1524,10.163,-0.972616195678711
1525,10.170,-0.974483788013458
1526,10.177,-0.975939095020294
1527,10.183,-0.976279437541962
1528,10.190,-0.975097179412842
1529,10.197,-0.972494423389435
1530,10.203,-0.968419015407562
1531,10.210,-0.962895631790161
1532,10.217,-0.956560134887695
1533,10.223,-0.951086521148682
1534,10.230,-0.947843015193939
1535,10.237,-0.947157561779022
1536,10.243,-0.948759377002716
1537,10.250,-0.95241516828537
1538,10.257,-0.957901298999786
1539,10.263,-0.96438080072403
1540,10.270,-0.97106146812439
1541,10.277,-0.977342307567596
1542,10.283,-0.983133971691132
1543,10.290,-0.988212764263153
1544,10.297,-0.992476940155029
1545,10.303,-0.996110379695892
1546,10.310,-0.998909294605255
1547,10.317,-1.00095570087433
1548,10.323,-1.00225210189819
1549,10.330,-1.00370740890503
1550,10.337,-1.00545334815979
1551,10.343,-1.00712728500366
1552,10.350,-1.00872421264648
1553,10.357,-1.01061415672302
1554,10.363,-1.0130877494812
1555,10.370,-1.01515400409698
1556,10.377,-1.01653242111206
1557,10.383,-1.01765489578247
1558,10.390,-1.01935613155365
1559,10.397,-1.0213702917099
1560,10.403,-1.02355325222015
1561,10.410,-1.0262975692749
1562,10.417,-1.02976214885712
1563,10.423,-1.03340303897858
1564,10.430,-1.03638565540314
1565,10.437,-1.03878223896027
1566,10.443,-1.04067718982697
1567,10.450,-1.04229652881622
1568,10.457,-1.04368484020233
1569,10.463,-1.0449538230896
1570,10.470,-1.04594230651855
1571,10.477,-1.04660284519196
1572,10.483,-1.04724609851837
1573,10.490,-1.04754173755646
1574,10.497,-1.04730570316315
1575,10.503,-1.04688608646393
1576,10.510,-1.04688847064972
1577,10.517,-1.04727590084076
1578,10.523,-1.04745233058929
1579,10.530,-1.0478173494339
1580,10.537,-1.04853010177612
1581,10.543,-1.0492354631424
1582,10.550,-1.04981911182404
1583,10.557,-1.05064356327057
1584,10.563,-1.05177867412567
1585,10.570,-1.05268752574921
1586,10.577,-1.05327367782593
1587,10.583,-1.05402624607086
1588,10.590,-1.05495500564575
1589,10.597,-1.05562055110931
1590,10.603,-1.05620181560516
1591,10.610,-1.056969165802
1592,10.617,-1.05803215503693
1593,10.623,-1.05897831916809
1594,10.630,-1.05936574935913
1595,10.637,-1.05963397026062
1596,10.643,-1.06004869937897
1597,10.650,-1.0603119134903
1598,10.657,-1.05987989902496
1599,10.663,-1.0592292547226
1600,10.670,-1.05939066410065
1601,10.677,-1.0604213476181
1602,10.683,-1.06128060817719
1603,10.690,-1.06190145015717
1604,10.697,-1.0629073381424
1605,10.703,-1.06446695327759
1606,10.710,-1.06601667404175
1607,10.717,-1.06682872772217
1608,10.723,-1.0676931142807
1609,10.730,-1.06873118877411
1610,10.737,-1.06972205638885
1611,10.743,-1.06975185871124
1612,10.750,-1.06897699832916
1613,10.757,-1.06819224357605
1614,10.763,-1.06725347042084
1615,10.770,-1.06606638431549
1616,10.777,-1.06451165676117
1617,10.783,-1.06327486038208
1618,10.790,-1.06208026409149
1619,10.797,-1.06061494350433
1620,10.803,-1.05910742282867
1621,10.810,-1.05808675289154
1622,10.817,-1.05771672725677
1623,10.823,-1.0573765039444
1624,10.830,-1.05697667598724
1625,10.837,-1.05638062953949
1626,10.843,-1.05569517612457
1627,10.850,-1.05474889278412
1628,10.857,-1.05364620685577
1629,10.863,-1.05253851413727
1630,10.870,-1.05135142803192
1631,10.877,-1.04991102218628
1632,10.883,-1.04781484603882
1633,10.890,-1.04502594470978
1634,10.897,-1.04180729389191
1635,10.903,-1.0384818315506
1636,10.910,-1.03456032276154
1637,10.917,-1.02992606163025
1638,10.923,-1.02454423904419
1639,10.930,-1.01893150806427
1640,10.937,-1.01306045055389
1641,10.943,-1.00715708732605
1642,10.950,-1.00250792503357
1643,10.957,-0.999897718429565
1644,10.963,-0.999644458293915
1645,10.970,-1.00028514862061
1646,10.977,-1.0005955696106
1647,10.983,-1.00004923343658
1648,10.990,-0.998444855213165
1649,10.997,-0.995891809463501
1650,11.003,-0.992429733276367
1651,11.010,-0.989059627056122
1652,11.017,-0.986268103122711
1653,11.023,-0.983394682407379
1654,11.030,-0.978750467300415
1655,11.037,-0.971001863479614
1656,11.043,-0.959468364715576
1657,11.050,-0.944177329540253
1658,11.057,-0.926211535930634
1659,11.063,-0.90727710723877
1660,11.070,-0.889606773853302
1661,11.077,-0.87497878074646
1662,11.083,-0.864565372467041
1663,11.090,-0.858485698699951
1664,11.097,-0.856583297252655
1665,11.103,-0.858259677886963
1666,11.110,-0.862690269947052
1667,11.117,-0.868658244609833
1668,11.123,-0.875617027282715
1669,11.130,-0.883283674716949
1670,11.137,-0.890925586223602
1671,11.143,-0.898132741451263
1672,11.150,-0.904796063899994
1673,11.157,-0.910699367523193
1674,11.163,-0.914946258068085
1675,11.170,-0.917151629924774
1676,11.177,-0.917596101760864
1677,11.183,-0.91651326417923
1678,11.190,-0.913821160793304
1679,11.197,-0.909986555576324
1680,11.203,-0.905844032764435
1681,11.210,-0.901651859283447
1682,11.217,-0.896965503692627
1683,11.223,-0.891029834747314
1684,11.230,-0.883400440216064
1685,11.237,-0.874390184879303
1686,11.243,-0.863887369632721
1687,11.250,-0.851949036121368
1688,11.257,-0.838967621326447
1689,11.263,-0.826207339763641
1690,11.270,-0.81471848487854
1691,11.277,-0.804178416728973
1692,11.283,-0.794894993305206
1693,11.290,-0.787014782428741
1694,11.297,-0.780401170253754
1695,11.303,-0.774286687374115
1696,11.310,-0.767871677875519
1697,11.317,-0.76001638174057
1698,11.323,-0.748159945011139
1699,11.330,-0.729292631149292
1700,11.337,-0.701201438903809
1701,11.343,-0.663384795188904
1702,11.350,-0.617558777332306
1703,11.357,-0.56850665807724
1704,11.363,-0.522613525390625
1705,11.370,-0.486354023218155
1706,11.377,-0.464156270027161
1707,11.383,-0.45742592215538
1708,11.390,-0.464389711618423
1709,11.397,-0.480579853057861
1710,11.403,-0.501401722431183
1711,11.410,-0.523107767105103
1712,11.417,-0.543318688869476
1713,11.423,-0.560864806175232
1714,11.430,-0.575763463973999
1715,11.437,-0.58868283033371
1716,11.443,-0.600047409534454
1717,11.450,-0.609951734542847
1718,11.457,-0.618621706962585
1719,11.463,-0.626355409622192
1720,11.470,-0.633214890956879
1721,11.477,-0.639078557491302
1722,11.483,-0.643702805042267
1723,11.490,-0.646531581878662
1724,11.497,-0.645396649837494
1725,11.503,-0.634561002254486
1726,11.510,-0.604440748691559
1727,11.517,-0.544605195522308
1728,11.523,-0.450407475233078
1729,11.530,-0.327706336975098
1730,11.537,-0.192667052149773
1731,11.543,-0.0673408284783363
1732,11.550,0.026119252666831
1733,11.557,0.0714038833975792
1734,11.563,0.0632405281066895
1735,11.570,0.00915924739092588
1736,11.577,-0.0743741765618324
1737,11.583,-0.168807804584503
1738,11.590,-0.259831547737122
1739,11.597,-0.340302795171738
1740,11.603,-0.408398628234863
1741,11.610,-0.465273857116699
1742,11.617,-0.512070953845978
1743,11.623,-0.54991489648819
1744,11.630,-0.579943239688873
1745,11.637,-0.603308260440826
1746,11.643,-0.621415674686432
1747,11.650,-0.635114848613739
1748,11.657,-0.645391643047333
1749,11.663,-0.653065741062164
1750,11.670,-0.658767938613892
1751,11.677,-0.662975013256073
1752,11.683,-0.665545463562012
1753,11.690,-0.666841804981232
1754,11.697,-0.6672243475914
1755,11.703,-0.667601823806763
1756,11.710,-0.668195426464081
1757,11.717,-0.668572902679443
1758,11.723,-0.669019937515259
1759,11.730,-0.669591128826141
1760,11.737,-0.670184671878815
1761,11.743,-0.670005857944489
1762,11.750,-0.669278204441071
1763,11.757,-0.669086933135986
1764,11.763,-0.669380009174347
1765,11.770,-0.66975998878479
1766,11.777,-0.670306384563446
1767,11.783,-0.671528279781342
1768,11.790,-0.673132658004761
1769,11.797,-0.674178183078766
1770,11.803,-0.674580574035645
1771,11.810,-0.674858748912811
1772,11.817,-0.67516165971756
1773,11.823,-0.675017654895782
1774,11.830,-0.674203097820282
1775,11.837,-0.672586262226105
1776,11.843,-0.670587062835693
1777,11.850,-0.66838413476944
1778,11.857,-0.666322767734528
1779,11.863,-0.664616644382477
1780,11.870,-0.663603365421295
1781,11.877,-0.663752377033234
1782,11.883,-0.66482275724411
1783,11.890,-0.666384875774384
1784,11.897,-0.667780637741089
1785,11.903,-0.669280707836151
1786,11.910,-0.670686423778534
1787,11.917,-0.671841204166412
1788,11.923,-0.672144174575806
1789,11.930,-0.671744346618652
1790,11.937,-0.67092227935791
1791,11.943,-0.669635832309723
1792,11.950,-0.668123424053192
1793,11.957,-0.666387379169464
1794,11.963,-0.664773046970367
1795,11.970,-0.663017213344574
1796,11.977,-0.661137163639069
1797,11.983,-0.659460842609406
1798,11.990,-0.658380508422852
1799,11.997,-0.657935917377472
1800,12.003,-0.658047676086426
1801,12.010,-0.658775389194489
1802,12.017,-0.660158693790436
1803,12.023,-0.661561906337738
1804,12.030,-0.662329256534576
1805,12.037,-0.662619888782501
1806,12.043,-0.662642240524292
1807,12.050,-0.662619888782501
1808,12.057,-0.662480771541595
1809,12.063,-0.662331759929657
1810,12.070,-0.66220760345459
1811,12.077,-0.661907136440277
1812,12.083,-0.661825120449066
1813,12.090,-0.66191953420639
1814,12.097,-0.662145555019379
1815,12.103,-0.662190198898315
1816,12.110,-0.662398815155029
1817,12.117,-0.662890613079071
1818,12.123,-0.663526356220245
1819,12.130,-0.664117395877838
1820,12.137,-0.664504826068878
1821,12.143,-0.664951860904694
1822,12.150,-0.66552060842514
1823,12.157,-0.666228473186493
1824,12.163,-0.666623294353485
1825,12.170,-0.666593492031097
1826,12.177,-0.666307926177979
1827,12.183,-0.666057050228119
1828,12.190,-0.665736675262451
1829,12.197,-0.665262341499329
1830,12.203,-0.665103375911713
1831,12.210,-0.665438652038574
1832,12.217,-0.666360080242157
1833,12.223,-0.667581975460052
1834,12.230,-0.669069588184357
1835,12.237,-0.670683860778809
1836,12.243,-0.671744346618652
1837,12.250,-0.672126770019531
1838,12.257,-0.672216236591339
1839,12.263,-0.672303140163422
1840,12.270,-0.672288239002228
1841,12.277,-0.671955406665802
1842,12.283,-0.672057330608368
1843,12.290,-0.672901630401611
1844,12.297,-0.673932313919067
1845,12.303,-0.674650013446808
1846,12.310,-0.675074756145477
1847,12.317,-0.675608694553375
1848,12.323,-0.675926625728607
1849,12.330,-0.675891876220703
1850,12.337,-0.675375282764435
1851,12.343,-0.674625217914581
1852,12.350,-0.673654139041901
1853,12.357,-0.67272537946701
1854,12.363,-0.671960413455963
1855,12.370,-0.671473681926727
1856,12.377,-0.671369314193726
1857,12.383,-0.671267509460449
1858,12.390,-0.671031534671783
1859,12.397,-0.670477688312531
1860,12.403,-0.669827044010162
1861,12.410,-0.669151544570923
1862,12.417,-0.668408930301666
1863,12.423,-0.667798042297363
1864,12.430,-0.667589426040649
1865,12.437,-0.668165624141693
1866,12.443,-0.669283151626587
1867,12.450,-0.670403242111206
1868,12.457,-0.671669781208038
1869,12.463,-0.673254311084747
1870,12.470,-0.674724578857422
1871,12.477,-0.67555159330368
1872,12.483,-0.675931632518768
1873,12.490,-0.676331460475922
1874,12.497,-0.676485359668732
1875,12.503,-0.67611289024353
1876,12.510,-0.675698101520538
1877,12.517,-0.675685703754425
1878,12.523,-0.676043331623077
1879,12.530,-0.676723778247833
1880,12.537,-0.677824020385742
1881,12.543,-0.679252088069916
1882,12.550,-0.680553436279297
1883,12.557,-0.681477308273315
1884,12.563,-0.682110607624054
1885,12.570,-0.682562589645386
1886,12.577,-0.6827712059021
1887,12.583,-0.683146238327026
1888,12.590,-0.684003055095673
1889,12.597,-0.685455858707428
1890,12.603,-0.687057793140411
1891,12.610,-0.688533008098602
1892,12.617,-0.68962574005127
1893,12.623,-0.68989896774292
1894,12.630,-0.689399719238281
1895,12.637,-0.688381493091583
1896,12.643,-0.687487423419952
1897,12.650,-0.686859130859375
1898,12.657,-0.686695158481598
1899,12.663,-0.686953485012054
1900,12.670,-0.687417924404144
1901,12.677,-0.688063621520996
1902,12.683,-0.688729226589203
1903,12.690,-0.689109146595001
1904,12.697,-0.689119100570679
1905,12.703,-0.689310312271118
1906,12.710,-0.689859211444855
1907,12.717,-0.690365791320801
1908,12.723,-0.690467655658722
1909,12.730,-0.690631568431854
1910,12.737,-0.691403925418854
1911,12.743,-0.692459404468536
1912,12.750,-0.693085253238678
1913,12.757,-0.693455398082733
1914,12.763,-0.693775713443756
1915,12.770,-0.694235146045685
1916,12.777,-0.694297254085541
1917,12.783,-0.69398432970047
1918,12.790,-0.693989276885986
1919,12.797,-0.694292306900024
1920,12.803,-0.69483870267868
1921,12.810,-0.695285737514496
1922,12.817,-0.695638358592987
1923,12.823,-0.695886671543121
1924,12.830,-0.695968627929688
1925,12.837,-0.695874273777008
1926,12.843,-0.695670604705811
1927,12.850,-0.695347785949707
1928,12.857,-0.695154011249542
1929,12.863,-0.695159018039703
1930,12.870,-0.695350229740143
1931,12.877,-0.695504248142242
1932,12.883,-0.695389986038208
1933,12.890,-0.695149123668671
1934,12.897,-0.694955348968506
1935,12.903,-0.695007562637329
1936,12.910,-0.695218622684479
1937,12.917,-0.695578753948212
1938,12.923,-0.696157455444336
1939,12.930,-0.696939706802368
1940,12.937,-0.697453796863556
1941,12.943,-0.697558104991913
1942,12.950,-0.697175681591034
1943,12.957,-0.696860253810883
1944,12.963,-0.696592032909393
1945,12.970,-0.696284055709839
1946,12.977,-0.696097850799561
1947,12.983,-0.696311414241791
1948,12.990,-0.696818053722382
1949,12.997,-0.697125971317291
1950,13.003,-0.697076320648193
1951,13.010,-0.696803092956543
1952,13.017,-0.696524918079376
1953,13.023,-0.696256816387177
1954,13.030,-0.696438074111938
1955,13.037,-0.697207927703857
1956,13.043,-0.69834041595459
1957,13.050,-0.699284136295319
1958,13.057,-0.700011909008026
1959,13.063,-0.700213015079498
1960,13.070,-0.699646770954132
1961,13.077,-0.698499381542206
1962,13.083,-0.69735449552536
1963,13.090,-0.696534931659698
1964,13.097,-0.695948779582977
1965,13.103,-0.695471942424774
1966,13.110,-0.694900751113892
1967,13.117,-0.693515002727509
1968,13.123,-0.690614223480225
1969,13.130,-0.686066865921021
1970,13.137,-0.679373741149902
1971,13.143,-0.67024427652359
1972,13.150,-0.658484756946564
1973,13.157,-0.644279003143311
1974,13.163,-0.628034293651581
1975,13.170,-0.609467446804047
1976,13.177,-0.588501513004303
1977,13.183,-0.565178692340851
1978,13.190,-0.539941072463989
1979,13.197,-0.513464212417603
1980,13.203,-0.48633661866188
1981,13.210,-0.459988921880722
1982,13.217,-0.436256319284439
1983,13.223,-0.417187809944153
1984,13.230,-0.404154270887375
1985,13.237,-0.397490978240967
1986,13.243,-0.396301358938217
1987,13.250,-0.39827823638916
1988,13.257,-0.399353593587875
1989,13.263,-0.364825129508972
1990,13.270,-0.0962118282914162
1991,13.277,0.760063469409943
1992,13.283,2.61981797218323
1993,13.290,5.63765859603882
1994,13.297,9.6885461807251
1995,13.303,14.5322685241699
1996,13.310,19.7129516601563
1997,13.317,24.53883934021
1998,13.323,28.1569995880127
1999,13.330,30.0899600982666
2000,13.337,30.3566608428955
2001,13.343,29.1834621429443
2002,13.350,26.9206008911133
2003,13.357,24.0075454711914
2004,13.363,20.9674015045166
2005,13.370,18.1830654144287
2006,13.377,15.8023109436035
2007,13.383,13.838134765625
2008,13.390,12.2220888137817
2009,13.397,10.872410774231
2010,13.403,9.71835327148438
2011,13.410,8.71078395843506
2012,13.417,7.81426811218262
2013,13.423,7.0035285949707
2014,13.430,6.26149034500122
2015,13.437,5.57506036758423
2016,13.443,4.93441534042358
2017,13.450,4.33294486999512
2018,13.457,3.76718497276306
2019,13.463,3.23551869392395
2020,13.470,2.73702049255371
2021,13.477,2.27051472663879
2022,13.483,1.83455145359039
2023,13.490,1.42758333683014
2024,13.497,1.04789686203003
2025,13.503,0.693763256072998
2026,13.510,0.363630533218384
2027,13.517,0.0561003871262074
2028,13.523,-0.230744481086731
2029,13.530,-0.498945504426956
2030,13.537,-0.750442326068878
2031,13.543,-0.986441910266876
2032,13.550,-1.20812654495239
2033,13.557,-1.41684472560883
2034,13.563,-1.61346542835236
2035,13.570,-1.79841375350952
2036,13.577,-1.971808552742
2037,13.583,-2.13457894325256
2038,13.590,-2.28769826889038
2039,13.597,-2.43142485618591
2040,13.603,-2.56596493721008
2041,13.610,-2.69147491455078
2042,13.617,-2.80849862098694
2043,13.623,-2.91702651977539
2044,13.630,-3.0168764591217
2045,13.637,-3.10777878761292
2046,13.643,-3.18930792808533
2047,13.650,-3.26150155067444
2048,13.657,-3.32420325279236
2049,13.663,-3.37740516662598
2050,13.670,-3.42085719108582
2051,13.677,-3.45508766174316
2052,13.683,-3.48042702674866
2053,13.690,-3.49690508842468
2054,13.697,-3.50465393066406
2055,13.703,-3.50392842292786
2056,13.710,-3.4953305721283
2057,13.717,-3.47880268096924
2058,13.723,-3.45448398590088
2059,13.730,-3.42266750335693
2060,13.737,-3.38362407684326
2061,13.743,-3.33739829063416
2062,13.750,-3.28385090827942
2063,13.757,-3.22347640991211
2064,13.763,-3.15741944313049
2065,13.770,-3.08700156211853
2066,13.777,-3.01263499259949
2067,13.783,-2.93485832214355
2068,13.790,-2.85429763793945
2069,13.797,-2.77186679840088
2070,13.803,-2.68774485588074
2071,13.810,-2.60189914703369
2072,13.817,-2.51493859291077
2073,13.823,-2.42772936820984
2074,13.830,-2.34120082855225
2075,13.837,-2.25549674034119
2076,13.843,-2.17117857933044
2077,13.850,-2.08859634399414
2078,13.857,-2.00832390785217
2079,13.863,-1.93046772480011
2080,13.870,-1.85512256622314
2081,13.877,-1.78287422657013
2082,13.883,-1.71382236480713
2083,13.890,-1.64790952205658
2084,13.897,-1.58482038974762
2085,13.903,-1.52487802505493
2086,13.910,-1.4685093164444
2087,13.917,-1.41522538661957
2088,13.923,-1.36449432373047
2089,13.930,-1.31632137298584
2090,13.937,-1.27108645439148
2091,13.943,-1.22866785526276
2092,13.950,-1.18833029270172
2093,13.957,-1.14971888065338
2094,13.963,-1.11297523975372
2095,13.970,-1.07812631130219
2096,13.977,-1.04519975185394
2097,13.983,-1.01410353183746
2098,13.990,-0.984872341156006
2099,13.997,-0.957364857196808
#"+ESI EIC(607.1882) Scan Frag=120.0V SALJA0992.d "
#Point,X(Minutes),Y(Counts)
0,0.036,0
1,0.055,0
2,0.070,0
3,0.079,0
4,0.093,0
5,0.095,0
6,0.104,0
7,0.113,0
8,0.127,0
9,0.129,0
10,0.131,0
11,0.132,0
12,0.134,0
13,0.136,0
14,0.145,0
15,0.164,0
16,0.166,0
17,0.168,0
18,0.169,0
19,0.171,0
20,0.173,0
21,0.174,0
22,0.184,0
23,0.203,0
24,0.204,0
25,0.206,0
26,0.208,0
27,0.209,0
28,0.211,0
29,0.213,0
30,0.215,0
31,0.224,0
32,0.243,0
33,0.245,0
34,0.246,0
35,0.248,0
36,0.250,0
37,0.251,0
38,0.253,0
39,0.255,0
40,0.269,0
41,0.283,0
42,0.285,0
43,0.286,0
44,0.288,0
45,0.290,0
46,0.292,0
47,0.293,0
48,0.307,0
49,0.322,0
50,0.323,0
51,0.325,0
52,0.327,0
53,0.328,0
54,0.330,0
55,0.332,0
56,0.346,0
57,0.355,0
58,0.357,0
59,0.366,0
60,0.368,0
61,0.369,0
62,0.371,0
63,0.386,0
64,0.395,0
65,0.404,0
66,0.406,0
67,0.407,0
68,0.409,0
69,0.411,0
70,0.425,0
71,0.434,0
72,0.436,0
73,0.438,0
74,0.439,0
75,0.441,0
76,0.443,0
77,0.452,0
78,0.471,0
79,0.473,0
80,0.474,0
81,0.476,0
82,0.478,0
83,0.479,0
84,0.481,0
85,0.483,0
86,0.502,0
87,0.504,0
88,0.505,0
89,0.507,0
90,0.509,0
91,0.510,0
92,0.512,0
93,0.514,0
94,0.515,0
95,0.525,0
96,0.539,0
97,0.548,0
98,0.550,0
99,0.551,0
100,0.553,0
101,0.555,0
102,0.557,0
103,0.571,0
104,0.572,0
105,0.587,0
106,0.588,0
107,0.590,0
108,0.592,0
109,0.593,0
110,0.595,0
111,0.604,0
112,0.606,0
113,0.608,0
114,0.617,0
115,0.619,0
116,0.628,0
117,0.637,0
118,0.646,0
119,0.648,0
120,0.657,0
121,0.659,0
122,0.661,0
123,0.662,0
124,0.664,0
125,0.673,0
126,0.687,0
127,0.697,0
128,0.698,0
129,0.700,0
130,0.702,0
131,0.703,0
132,0.713,0
133,0.722,0
134,0.731,0
135,0.740,0
136,0.742,0
137,0.744,0
138,0.758,0
139,0.767,0
140,0.776,0
141,0.778,0
142,0.780,0
143,0.781,0
144,0.783,0
145,0.792,0
146,0.802,0
147,0.811,0
148,0.820,0
149,0.822,0
150,0.824,0
151,0.838,0
152,0.839,0
153,0.841,0
154,0.843,0
155,0.852,0
156,0.861,0
157,0.863,0
158,0.877,0
159,0.879,0
160,0.881,0
161,0.882,0
162,0.884,0
163,0.893,0
164,0.895,0
165,0.896,0
166,0.898,0
167,0.907,0
168,0.922,0
169,0.923,0
170,0.925,0
171,0.927,0
172,0.936,0
173,0.938,0
174,0.947,0
175,0.961,0
176,0.963,0
177,0.964,0
178,0.966,0
179,0.980,0
180,0.999,0
181,1.009,0
182,1.023,0
183,1.025,0
184,1.026,0
185,1.028,0
186,1.030,0
187,1.031,0
188,1.041,0
189,1.060,0
190,1.074,0
191,1.093,0
192,1.107,0
193,1.126,0
194,1.146,0
195,1.165,0
196,1.184,0
197,1.203,0
198,1.222,0
199,1.242,0
200,1.261,0
201,1.280,0
202,1.299,0
203,1.318,0
204,1.337,0
205,1.357,0
206,1.376,0
207,1.395,0
208,1.414,0
209,1.433,0
210,1.452,0
211,1.472,0
212,1.491,0
213,1.510,0
214,1.529,0
215,1.548,0
216,1.567,0
