#"+ESI TIC MS(all) Frag=120.0V SALJA0991.d "
#Point,X(Minutes),Y(Counts)
205,1.370,3.66242718696594
206,1.377,4.10482549667358
207,1.384,4.71856689453125
208,1.390,5.44450950622559
209,1.397,6.21285772323608
210,1.404,6.95041608810425
211,1.410,7.58628511428833
212,1.417,8.07307910919189
213,1.424,8.40590190887451
214,1.430,8.61992931365967
215,1.437,8.765869140625
216,1.444,8.88559722900391
217,1.450,8.99270439147949
218,1.457,9.0627965927124
219,1.464,9.03774356842041
220,1.470,8.84359836578369
221,1.477,8.42188549041748
222,1.484,7.75191926956177
223,1.490,6.86705589294434
224,1.497,5.84682607650757
225,1.504,4.79068374633789
226,1.510,3.78572678565979
227,1.517,2.88698077201843
228,1.524,2.11910891532898
229,1.530,1.4848757982254
230,1.537,0.97460550069809
231,1.544,0.572698831558228
232,1.550,0.263931840658188
233,1.557,0.0357652716338634
234,1.564,-0.122072793543339
235,1.570,-0.218423709273338
236,1.577,-0.260800123214722
237,1.584,-0.255348771810532
238,1.590,-0.207049146294594
239,1.597,-0.120028853416443
240,1.604,0.0013535221805796
241,1.610,0.152153268456459
242,1.617,0.325960427522659
243,1.624,0.515776395797729
244,1.630,0.7150918841362
245,1.637,0.918666541576385
246,1.644,1.12324464321136
247,1.650,1.32564210891724
248,1.657,1.52330100536346
249,1.664,1.7134622335434
250,1.670,1.89319753646851
251,1.677,2.0583918094635
252,1.684,2.20348429679871
253,1.690,2.323885679245
254,1.697,2.41729855537415
255,1.704,2.48410058021545
256,1.710,2.52657127380371
257,1.717,2.54924345016479
258,1.724,2.55914282798767
259,1.730,2.56615614891052
260,1.737,2.58172059059143
261,1.744,2.61756038665771
262,1.750,2.6833860874176
263,1.757,2.78459477424622
264,1.764,2.92089581489563
265,1.770,3.08503222465515
266,1.777,3.26351070404053
267,1.784,3.43822193145752
268,1.790,3.58997535705566
269,1.797,3.70271015167236
270,1.804,3.76656651496887
271,1.810,3.77943348884583
272,1.817,3.74652457237244
273,1.824,3.67829442024231
274,1.830,3.58895707130432
275,1.837,3.49349021911621
276,1.844,3.40486073493958
277,1.850,3.33174800872803
278,1.857,3.27939295768738
279,1.864,3.25567269325256
280,1.870,3.27577424049377
281,1.877,3.36156535148621
282,1.884,3.5336389541626
283,1.890,3.80097842216492
284,1.897,4.15480852127075
285,1.904,4.56584501266479
286,1.910,4.98686742782593
287,1.917,5.3629002571106
288,1.924,5.64702367782593
289,1.930,5.81395387649536
290,1.937,5.86471939086914
291,1.944,5.82192611694336
292,1.950,5.72099828720093
293,1.957,5.59949350357056
294,1.964,5.49146795272827
295,1.970,5.43220329284668
296,1.977,5.47657918930054
297,1.984,5.72113943099976
298,1.990,6.29947853088379
299,1.997,7.33667612075806
300,2.004,8.87621212005615
301,2.010,10.8249139785767
302,2.017,12.9460067749023
303,2.024,14.903865814209
304,2.030,16.3506870269775
305,2.037,17.0266780853271
306,2.044,16.8403511047363
307,2.050,15.8914251327515
308,2.057,14.4237871170044
309,2.064,12.7332487106323
310,2.070,11.0740213394165
311,2.077,9.60503482818604
312,2.084,8.38658714294434
313,2.090,7.41010904312134
314,2.097,6.63585996627808
315,2.104,6.02113962173462
316,2.110,5.53298759460449
317,2.117,5.15301513671875
318,2.124,4.8786997795105
319,2.130,4.7240309715271
320,2.137,4.7142505645752
321,2.144,4.8704891204834
322,2.150,5.19052886962891
323,2.157,5.63512229919434
324,2.164,6.12811708450317
325,2.170,6.57129287719727
326,2.177,6.86938095092773
327,2.184,6.95842981338501
328,2.190,6.82581949234009
329,2.197,6.50964403152466
330,2.204,6.08064222335815
331,2.210,5.61523675918579
332,2.217,5.17400360107422
333,2.224,4.7903733253479
334,2.230,4.47165966033936
335,2.237,4.20983648300171
336,2.244,3.9937744140625
337,2.250,3.81712627410889
338,2.257,3.67799401283264
339,2.264,3.57476878166199
340,2.270,3.50363063812256
341,2.277,3.45851492881775
342,2.284,3.43248748779297
343,2.290,3.41803574562073
344,2.297,3.40792775154114
345,2.304,3.39688372612
346,2.310,3.38247179985046
347,2.317,3.3660306930542
348,2.324,3.35132813453674
349,2.330,3.34268069267273
350,2.337,3.3429958820343
351,2.344,3.35347390174866
352,2.350,3.37385392189026
353,2.357,3.40117764472961
354,2.364,3.43046832084656
355,2.370,3.45582509040833
356,2.377,3.47271323204041
357,2.384,3.47874808311462
358,2.390,3.47406935691833
359,2.397,3.46260261535645
360,2.404,3.45306849479675
361,2.410,3.46183037757874
362,2.417,3.51271796226501
363,2.424,3.63204121589661
364,2.430,3.83749604225159
365,2.437,4.12684917449951
366,2.444,4.47688245773315
367,2.450,4.85625600814819
368,2.457,5.24707651138306
369,2.464,5.65625715255737
370,2.470,6.10350561141968
371,2.477,6.59253454208374
372,2.484,7.08931159973145
373,2.490,7.52388715744019
374,2.497,7.8121600151062
375,2.504,7.88230180740356
376,2.510,7.70233345031738
377,2.517,7.3014817237854
378,2.524,6.76874780654907
379,2.530,6.21987152099609
380,2.537,5.74675416946411
381,2.544,5.38748216629028
382,2.550,5.13054895401001
383,2.557,4.94133424758911
384,2.564,4.78938245773315
385,2.570,4.66169929504395
386,2.577,4.56372165679932
387,2.584,4.50779962539673
388,2.590,4.49945497512817
389,2.597,4.52949857711792
390,2.604,4.57514333724976
391,2.610,4.60792112350464
392,2.617,4.60304069519043
393,2.624,4.54741477966309
394,2.630,4.44250535964966
395,2.637,4.30145883560181
396,2.644,4.14350366592407
397,2.650,3.98873782157898
398,2.657,3.85517621040344
399,2.664,3.75772762298584
400,2.670,3.70551657676697
401,2.677,3.70080757141113
402,2.684,3.73904156684875
403,2.690,3.81034111976624
404,2.697,3.90119099617004
405,2.704,3.99566197395325
406,2.710,4.07887506484985
407,2.717,4.13957500457764
408,2.724,4.17122507095337
409,2.730,4.17193031311035
410,2.737,4.14305686950684
411,2.744,4.08939504623413
412,2.750,4.02153778076172
413,2.757,3.95731139183044
414,2.764,3.92286491394043
415,2.770,3.94977378845215
416,2.777,4.06695890426636
417,2.784,4.28719568252563
418,2.790,4.59501647949219
419,2.797,4.94874238967896
420,2.804,5.29294204711914
421,2.810,5.57477235794067
422,2.817,5.75711584091187
423,2.824,5.82632207870483
424,2.830,5.79424905776978
425,2.837,5.68971490859985
426,2.844,5.54419565200806
427,2.850,5.37943077087402
428,2.857,5.20447397232056
429,2.864,5.02159929275513
430,2.870,4.83359670639038
431,2.877,4.64808702468872
432,2.884,4.4768180847168
433,2.890,4.33120632171631
434,2.897,4.21759986877441
435,2.904,4.136070728302
436,2.910,4.08169364929199
437,2.917,4.0471305847168
438,2.924,4.02448606491089
439,2.930,4.00762271881104
440,2.937,3.99447464942932
441,2.944,3.98618984222412
442,2.950,3.98567581176758
443,2.957,3.99412226676941
444,2.964,4.00947523117065
445,2.970,4.02730941772461
446,2.977,4.04346704483032
447,2.984,4.05719375610352
448,2.990,4.07120561599731
449,2.997,4.08976793289185
450,3.004,4.11519384384155
451,3.010,4.14466142654419
452,3.017,4.17026138305664
453,3.024,4.18120384216309
454,3.030,4.16763877868652
455,3.037,4.12504625320435
456,3.044,4.0570125579834
457,3.050,3.97574400901794
458,3.057,3.89572501182556
459,3.064,3.8288459777832
460,3.070,3.78057861328125
461,3.077,3.75114369392395
462,3.084,3.73737025260925
463,3.090,3.73510265350342
464,3.097,3.74315929412842
465,3.104,3.76421236991882
466,3.110,3.80355358123779
467,3.117,3.8641242980957
468,3.124,3.94324207305908
469,3.130,4.03205823898315
470,3.137,4.11857414245605
471,3.144,4.19025850296021
472,3.150,4.23752546310425
473,3.157,4.25610446929932
474,3.164,4.24846744537354
475,3.170,4.22383594512939
476,3.177,4.19930601119995
477,3.184,4.20350074768066
478,3.190,4.27318620681763
479,3.197,4.4389910697937
480,3.204,4.70793485641479
481,3.210,5.05654287338257
482,3.217,5.43916463851929
483,3.224,5.80160570144653
484,3.230,6.09393692016602
485,3.237,6.28217315673828
486,3.244,6.35574531555176
487,3.250,6.32790231704712
488,3.257,6.22430944442749
489,3.264,6.06816053390503
490,3.270,5.87361764907837
491,3.277,5.64919424057007
492,3.284,5.4071249961853
493,3.290,5.16606092453003
494,3.297,4.94665384292603
495,3.304,4.76479768753052
496,3.310,4.6272349357605
497,3.317,4.53233194351196
498,3.324,4.47294855117798
499,3.330,4.44062566757202
500,3.337,4.43047761917114
501,3.344,4.44439792633057
502,3.350,4.48827457427979
503,3.357,4.56464290618896
504,3.364,4.66596841812134
505,3.370,4.77506685256958
506,3.377,4.86990785598755
507,3.384,4.92990016937256
508,3.390,4.94176149368286
509,3.397,4.90555667877197
510,3.404,4.83670568466187
511,3.410,4.76000452041626
512,3.417,4.69830369949341
513,3.424,4.66327619552612
514,3.430,4.65311098098755
515,3.437,4.65637445449829
516,3.444,4.65792417526245
517,3.450,4.64541721343994
518,3.457,4.61385154724121
519,3.464,4.56761789321899
520,3.470,4.51893854141235
521,3.477,4.48252725601196
522,3.484,4.47077560424805
523,3.490,4.48913145065308
524,3.497,4.53485059738159
525,3.504,4.59716463088989
526,3.510,4.66122245788574
527,3.517,4.71270608901978
528,3.524,4.74150991439819
529,3.530,4.74522733688354
530,3.537,4.73159313201904
531,3.544,4.71833848953247
532,3.550,4.72697114944458
533,3.557,4.77294111251831
534,3.564,4.85754537582397
535,3.570,4.9666862487793
536,3.577,5.0751690864563
537,3.584,5.1550989151001
538,3.590,5.18372678756714
539,3.597,5.15118741989136
540,3.604,5.06450223922729
541,3.610,4.94403648376465
542,3.617,4.81595849990845
543,3.624,4.70203161239624
544,3.630,4.61521482467651
545,3.637,4.55947732925415
546,3.644,4.53204154968262
547,3.650,4.52675437927246
548,3.657,4.53544902801514
549,3.664,4.55140066146851
550,3.670,4.57017374038696
551,3.677,4.59036493301392
552,3.684,4.61276388168335
553,3.690,4.64010238647461
554,3.697,4.67517709732056
555,3.704,4.71829128265381
556,3.710,4.76636981964111
557,3.717,4.81374311447144
558,3.724,4.85461950302124
559,3.730,4.88449907302856
560,3.737,4.90238237380981
561,3.744,4.91169595718384
562,3.750,4.91919136047363
563,3.757,4.93160390853882
564,3.764,4.95204067230225
565,3.770,4.97823190689087
566,3.777,5.0044732093811
567,3.784,5.02441835403442
568,3.790,5.03392505645752
569,3.797,5.03195333480835
570,3.804,5.02154731750488
571,3.810,5.00966358184814
572,3.817,5.00458717346191
573,3.824,5.01284265518188
574,3.830,5.03738212585449
575,3.837,5.07896375656128
576,3.844,5.13679027557373
577,3.850,5.21008443832397
578,3.857,5.29970979690552
579,3.864,5.40893316268921
580,3.870,5.54160308837891
581,3.877,5.69590950012207
582,3.884,5.8613395690918
583,3.890,6.01873254776001
584,3.897,6.14499521255493
585,3.904,6.21952867507935
586,3.910,6.23085832595825
587,3.917,6.1825909614563
588,3.924,6.09255838394165
589,3.930,5.98579931259155
590,3.937,5.88646268844604
591,3.944,5.81515836715698
592,3.950,5.79223775863647
593,3.957,5.83793449401855
594,3.964,5.96424150466919
595,3.970,6.16313982009888
596,3.977,6.4033522605896
597,3.984,6.63838529586792
598,3.990,6.81870460510254
599,3.997,6.90299987792969
600,4.004,6.87036657333374
601,4.010,6.73021364212036
602,4.017,6.52045249938965
603,4.024,6.29089975357056
604,4.030,6.08202791213989
605,4.037,5.914710521698
606,4.044,5.79217100143433
607,4.050,5.71086740493774
608,4.057,5.67016744613647
609,4.064,5.68060302734375
610,4.070,5.76305150985718
611,4.077,5.93564939498901
612,4.084,6.19542551040649
613,4.090,6.5096640586853
614,4.097,6.82455587387085
615,4.104,7.08143186569214
616,4.110,7.23340606689453
617,4.117,7.26058340072632
618,4.124,7.18511390686035
619,4.130,7.07449769973755
620,4.137,7.02122116088867
621,4.144,7.10213422775269
622,4.150,7.34010314941406
623,4.157,7.69402837753296
624,4.164,8.0780611038208
625,4.170,8.39283084869385
626,4.177,8.55575466156006
627,4.184,8.52531719207764
628,4.190,8.31394386291504
629,4.197,7.98122596740723
630,4.204,7.60788202285767
631,4.210,7.26652383804321
632,4.217,7.00052833557129
633,4.224,6.81853055953979
634,4.230,6.70283317565918
635,4.237,6.6237998008728
636,4.244,6.55558204650879
637,4.250,6.48366403579712
638,4.257,6.40580320358276
639,4.264,6.32711029052734
640,4.270,6.25542306900024
641,4.277,6.19868898391724
642,4.284,6.16039323806763
643,4.290,6.13725662231445
644,4.297,6.1214542388916
645,4.304,6.10623216629028
646,4.310,6.09050703048706
647,4.317,6.07888650894165
648,4.324,6.08092308044434
649,4.330,6.11011934280396
650,4.337,6.18755865097046
651,4.344,6.35698175430298
652,4.350,6.69700193405151
653,4.357,7.30282354354858
654,4.364,8.22885036468506
655,4.370,9.43024921417236
656,4.377,10.7534255981445
657,4.384,11.976637840271
658,4.390,12.8713455200195
659,4.397,13.2627487182617
660,4.404,13.083366394043
661,4.410,12.4009160995483
662,4.417,11.3927793502808
663,4.424,10.2746982574463
664,4.430,9.22362518310547
665,4.437,8.33804607391357
666,4.444,7.64287233352661
667,4.450,7.11834907531738
668,4.457,6.72956514358521
669,4.464,6.4425048828125
670,4.470,6.23067712783813
671,4.477,6.07406091690063
672,4.484,5.95654058456421
673,4.490,5.86567068099976
674,4.497,5.79251337051392
675,4.504,5.73293352127075
676,4.510,5.68546104431152
677,4.517,5.64997863769531
678,4.524,5.62652969360352
679,4.530,5.61337900161743
680,4.537,5.60699892044067
681,4.544,5.60297822952271
682,4.550,5.59820222854614
683,4.557,5.5927357673645
684,4.564,5.59057283401489
685,4.570,5.59922790527344
686,4.577,5.6284441947937
687,4.584,5.68726682662964
688,4.590,5.78181982040405
689,4.597,5.91261434555054
690,4.604,6.07530784606934
691,4.610,6.26369524002075
692,4.617,6.47029066085815
693,4.624,6.68454170227051
694,4.630,6.89066696166992
695,4.637,7.06955003738403
696,4.644,7.20253801345825
697,4.650,7.2751145362854
698,4.657,7.28072500228882
699,4.664,7.22244882583618
700,4.670,7.11163139343262
701,4.677,6.96443033218384
702,4.684,6.79675722122192
703,4.690,6.62071752548218
704,4.697,6.44324731826782
705,4.704,6.26753759384155
706,4.710,6.09694910049438
707,4.717,5.93646383285522
708,4.724,5.79186248779297
709,4.730,5.66746282577515
710,4.737,5.5653281211853
711,4.744,5.48640394210815
712,4.750,5.43100881576538
713,4.757,5.39856147766113
714,4.764,5.38720941543579
715,4.770,5.39359712600708
716,4.777,5.41202735900879
717,4.784,5.43580198287964
718,4.790,5.45851373672485
719,4.797,5.47641229629517
720,4.804,5.48855447769165
721,4.810,5.49578666687012
722,4.817,5.49905967712402
723,4.824,5.4970383644104
724,4.830,5.48650550842285
725,4.837,5.46378898620605
726,4.844,5.42757177352905
727,4.850,5.38106536865234
728,4.857,5.33316564559937
729,4.864,5.2963695526123
730,4.870,5.28098630905151
731,4.877,5.28928136825562
732,4.884,5.31428289413452
733,4.890,5.34262037277222
734,4.897,5.35849761962891
735,4.904,5.34847116470337
736,4.910,5.30594110488892
737,4.917,5.23416185379028
738,4.924,5.14444446563721
739,4.930,5.05082321166992
740,4.937,4.96423244476318
741,4.944,4.88914060592651
742,4.950,4.82599925994873
743,4.957,4.77462244033813
744,4.964,4.73526382446289
745,4.970,4.70712041854858
746,4.977,4.68838739395142
747,4.984,4.67651319503784
748,4.990,4.6681489944458
749,4.997,4.65970468521118
750,5.004,4.64948272705078
751,5.010,4.63925552368164
752,5.017,4.63217496871948
753,5.024,4.63088369369507
754,5.030,4.63477516174316
755,5.037,4.63924074172974
756,5.044,4.63746738433838
757,5.050,4.62335824966431
758,5.057,4.59598779678345
759,5.064,4.56054735183716
760,5.070,4.52606868743896
761,5.077,4.50034952163696
762,5.084,4.48542594909668
763,5.090,4.47849178314209
764,5.097,4.47379302978516
765,5.104,4.46558713912964
766,5.110,4.45070886611938
767,5.117,4.43225860595703
768,5.124,4.42004203796387
769,5.130,4.42500925064087
770,5.137,4.45210933685303
771,5.144,4.49634599685669
772,5.150,4.54588985443115
773,5.157,4.58781433105469
774,5.164,4.61433839797974
775,5.170,4.62583684921265
776,5.177,4.63060283660889
777,5.184,4.6397123336792
778,5.190,4.65961790084839
779,5.197,4.68661642074585
780,5.204,4.70671796798706
781,5.210,4.7021632194519
782,5.217,4.66018152236938
783,5.224,4.58024454116821
784,5.230,4.47564315795898
785,5.237,4.3695273399353
786,5.244,4.28876256942749
787,5.250,4.25631284713745
788,5.257,4.28224611282349
789,5.264,4.35846281051636
790,5.270,4.46016597747803
791,5.277,4.55580139160156
792,5.284,4.61707258224487
793,5.290,4.62567090988159
794,5.297,4.57852602005005
795,5.304,4.4896674156189
796,5.310,4.38741111755371
797,5.317,4.3033013343811
798,5.324,4.25987434387207
799,5.330,4.26481199264526
800,5.337,4.31570672988892
801,5.344,4.40948438644409
802,5.350,4.54515981674194
803,5.357,4.71691560745239
804,5.364,4.9064679145813
805,5.370,5.08460664749146
806,5.377,5.21890592575073
807,5.384,5.28054428100586
808,5.390,5.25008153915405
809,5.397,5.12573385238647
810,5.404,4.92890691757202
811,5.410,4.70079755783081
812,5.417,4.48876619338989
813,5.424,4.3318943977356
814,5.430,4.2511100769043
815,5.437,4.24577760696411
816,5.444,4.29663562774658
817,5.450,4.37178468704224
818,5.457,4.43528842926025
819,5.464,4.45670366287231
820,5.470,4.41961717605591
821,5.477,4.32729196548462
822,5.484,4.19940805435181
823,5.490,4.06272220611572
824,5.497,3.94025921821594
825,5.504,3.84420132637024
826,5.510,3.77630686759949
827,5.517,3.72969603538513
828,5.524,3.693608045578
829,5.530,3.65813326835632
830,5.537,3.61843657493591
831,5.544,3.5758638381958
832,5.550,3.5343816280365
833,5.557,3.4970691204071
834,5.564,3.46514105796814
835,5.570,3.43927001953125
836,5.577,3.42238450050354
837,5.584,3.42146563529968
838,5.590,3.44616675376892
839,5.597,3.50368523597717
840,5.604,3.59355664253235
841,5.610,3.70995450019836
842,5.617,3.85311985015869
843,5.624,4.04299783706665
844,5.630,4.3171443939209
845,5.637,4.70648717880249
846,5.644,5.20360231399536
847,5.650,5.7508544921875
848,5.657,6.25629234313965
849,5.664,6.62213087081909
850,5.670,6.77546644210815
851,5.677,6.69596338272095
852,5.684,6.43029069900513
853,5.690,6.07606506347656
854,5.697,5.73656225204468
855,5.704,5.47486066818237
856,5.710,5.29503297805786
857,5.717,5.15639781951904
858,5.724,5.00611972808838
859,5.730,4.80794906616211
860,5.737,4.55561780929565
861,5.744,4.26856660842896
862,5.750,3.97838139533997
863,5.757,3.7145688533783
864,5.764,3.49552178382874
865,5.770,3.32688045501709
866,5.777,3.20382189750671
867,5.784,3.11516976356506
868,5.790,3.04740428924561
869,5.797,2.98870849609375
870,5.804,2.93325138092041
871,5.810,2.88239598274231
872,5.817,2.84332275390625
873,5.824,2.82375264167786
874,5.830,2.82658386230469
875,5.837,2.8469512462616
876,5.844,2.87249445915222
877,5.850,2.88676953315735
878,5.857,2.87638592720032
879,5.864,2.84104061126709
880,5.870,2.79908633232117
881,5.877,2.78081250190735
882,5.884,2.81070685386658
883,5.890,2.89274001121521
884,5.897,3.00657248497009
885,5.904,3.11497855186462
886,5.910,3.17663955688477
887,5.917,3.1600296497345
888,5.924,3.05502867698669
889,5.930,2.87560629844666
890,5.937,2.65250849723816
891,5.944,2.41994595527649
892,5.950,2.20439839363098
893,5.957,2.02026224136353
894,5.964,1.87155103683472
895,5.970,1.75738084316254
896,5.977,1.67520093917847
897,5.984,1.62110471725464
898,5.990,1.58875691890717
899,5.997,1.57032406330109
900,6.004,1.55816972255707
901,6.010,1.54509150981903
902,6.017,1.52547895908356
903,6.024,1.49645411968231
904,6.030,1.45869207382202
905,6.037,1.41526758670807
906,6.044,1.37131404876709
907,6.050,1.33279466629028
908,6.057,1.30348646640778
909,6.064,1.28422677516937
910,6.070,1.27246725559235
911,6.077,1.26427161693573
912,6.084,1.25457346439362
913,6.090,1.239302277565
914,6.097,1.2173056602478
915,6.104,1.19005644321442
916,6.110,1.16077816486359
917,6.117,1.1325900554657
918,6.124,1.10800564289093
919,6.130,1.08934938907623
920,6.137,1.08165788650513
921,6.144,1.0925680398941
922,6.150,1.12925219535828
923,6.157,1.19504582881927
924,6.164,1.29331147670746
925,6.170,1.43986940383911
926,6.177,1.670241355896
927,6.184,2.02822947502136
928,6.190,2.53541016578674
929,6.197,3.16510581970215
930,6.204,3.84054565429688
931,6.210,4.45383787155151
932,6.217,4.89228963851929
933,6.224,5.06960344314575
934,6.230,4.95630979537964
935,6.237,4.59476566314697
936,6.244,4.08524036407471
937,6.250,3.54744243621826
938,6.257,3.08090949058533
939,6.264,2.73936247825623
940,6.270,2.52918887138367
941,6.277,2.42520880699158
942,6.284,2.38939881324768
943,6.290,2.38299632072449
944,6.297,2.37243628501892
945,6.304,2.33728432655334
946,6.310,2.27547669410706
947,6.317,2.19946098327637
948,6.324,2.12347507476807
949,6.330,2.05330538749695
950,6.337,1.98548030853271
951,6.344,1.91213691234589
952,6.350,1.82701146602631
953,6.357,1.73125660419464
954,6.364,1.63622951507568
955,6.370,1.55984604358673
956,6.377,1.51579821109772
957,6.384,1.50428211688995
958,6.390,1.51155138015747
959,6.397,1.51690828800201
960,6.404,1.50342524051666
961,6.410,1.46859884262085
962,6.417,1.43021595478058
963,6.424,1.42015516757965
964,6.430,1.46815168857574
965,6.437,1.58435595035553
966,6.444,1.75250816345215
967,6.450,1.93374860286713
968,6.457,2.07872939109802
969,6.464,2.1448061466217
970,6.470,2.10963177680969
971,6.477,1.97824096679688
972,6.484,1.77733099460602
973,6.490,1.54286372661591
974,6.497,1.30836915969849
975,6.504,1.09684216976166
976,6.510,0.919374287128448
977,6.517,0.776273488998413
978,6.524,0.661907136440277
979,6.530,0.569408118724823
980,6.537,0.492828607559204
981,6.544,0.427638500928879
982,6.550,0.37079057097435
983,6.557,0.320039689540863
984,6.564,0.273731857538223
985,6.570,0.230781733989716
986,6.577,0.191949307918549
987,6.584,0.159946575760841
988,6.590,0.138213232159615
989,6.597,0.129451349377632
990,6.604,0.134103000164032
991,6.610,0.15026330947876
992,6.617,0.172990068793297
993,6.624,0.195503234863281
994,6.630,0.210550919175148
995,6.637,0.21326045691967
996,6.644,0.202134251594543
997,6.650,0.179015100002289
998,6.657,0.147993370890617
999,6.664,0.113887093961239
1000,6.670,0.0811219215393066
1001,6.677,0.0526085495948792
1002,6.684,0.0297750029712915
1003,6.690,0.0121270613744855
1004,6.697,-0.00155717134475708
1005,6.704,-0.0127827124670148
1006,6.710,-0.0222449507564306
1007,6.717,-0.0302071366459131
1008,6.724,-0.0369250774383545
1009,6.730,-0.0423441343009472
1010,6.737,-0.0474800653755665
1011,6.744,-0.0537236519157887
1012,6.750,-0.0627388581633568
1013,6.757,-0.0760729089379311
1014,6.764,-0.0936836004257202
1015,6.770,-0.115081667900085
1016,6.777,-0.138185918331146
1017,6.784,-0.161076590418816
1018,6.790,-0.182194009423256
1019,6.797,-0.200172260403633
1020,6.804,-0.215200081467628
1021,6.810,-0.227769210934639
1022,6.817,-0.238396227359772
1023,6.824,-0.246226787567139
1024,6.830,-0.249937176704407
1025,6.837,-0.249090299010277
1026,6.844,-0.2436563372612
1027,6.850,-0.233908489346504
1028,6.857,-0.221018984913826
1029,6.864,-0.207617878913879
1030,6.870,-0.196871653199196
1031,6.877,-0.19090373814106
1032,6.884,-0.190389648079872
1033,6.890,-0.195150569081306
1034,6.897,-0.204193100333214
1035,6.904,-0.216178596019745
1036,6.910,-0.230031713843346
1037,6.917,-0.244706869125366
1038,6.924,-0.259888678789139
1039,6.930,-0.274812191724777
1040,6.937,-0.288965791463852
1041,6.944,-0.301599502563477
1042,6.950,-0.311781972646713
1043,6.957,-0.319485872983932
1044,6.964,-0.324939697980881
1045,6.970,-0.328697264194489
1046,6.977,-0.33106654882431
1047,6.984,-0.331374496221542
1048,6.990,-0.32627335190773
1049,6.997,-0.304686516523361
1050,7.004,-0.245161354541779
1051,7.010,-0.121377408504486
1052,7.017,0.0841716900467873
1053,7.024,0.365120649337769
1054,7.030,0.686481654644012
1055,7.037,0.99317479133606
1056,7.044,1.22570741176605
1057,7.050,1.33761262893677
1058,7.057,1.31044292449951
1059,7.064,1.16092717647552
1060,7.070,0.935477495193481
1061,7.077,0.690142333507538
1062,7.084,0.469587713479996
1063,7.090,0.295323640108109
1064,7.097,0.167421996593475
1065,7.104,0.0731249675154686
1066,7.110,-0.00303983688354492
1067,7.117,-0.0716124996542931
1068,7.124,-0.136906906962395
1069,7.130,-0.198100998997688
1070,7.137,-0.253543257713318
1071,7.144,-0.301443040370941
1072,7.150,-0.34162899851799
1073,7.157,-0.375628471374512
1074,7.164,-0.405478000640869
1075,7.170,-0.433231383562088
1076,7.177,-0.459571689367294
1077,7.184,-0.484364748001099
1078,7.190,-0.506803393363953
1079,7.197,-0.526564836502075
1080,7.204,-0.543986737728119
1081,7.210,-0.5594442486763
1082,7.217,-0.573260068893433
1083,7.224,-0.585488975048065
1084,7.230,-0.596019089221954
1085,7.237,-0.604048371315002
1086,7.244,-0.6084144115448
1087,7.250,-0.608456611633301
1088,7.257,-0.604237139225006
1089,7.264,-0.596699655056
1090,7.270,-0.587791204452515
1091,7.277,-0.579913437366486
1092,7.284,-0.57537853717804
1093,7.290,-0.57497376203537
1094,7.297,-0.578075647354126
1095,7.304,-0.583191692829132
1096,7.310,-0.588253140449524
1097,7.317,-0.592062890529633
1098,7.324,-0.594109296798706
1099,7.330,-0.595033168792725
1100,7.337,-0.59635192155838
1101,7.344,-0.599848747253418
1102,7.350,-0.607038557529449
1103,7.357,-0.617720186710358
1104,7.364,-0.630696594715118
1105,7.370,-0.645299732685089
1106,7.377,-0.660347461700439
1107,7.384,-0.675010204315186
1108,7.390,-0.688232481479645
1109,7.397,-0.699696481227875
1110,7.404,-0.709811866283417
1111,7.410,-0.718645751476288
1112,7.417,-0.726950645446777
1113,7.424,-0.734950065612793
1114,7.430,-0.742775678634644
1115,7.437,-0.750658452510834
1116,7.444,-0.758364856243134
1117,7.450,-0.765887439250946
1118,7.457,-0.772741973400116
1119,7.464,-0.778183281421661
1120,7.470,-0.781419336795807
1121,7.477,-0.781575858592987
1122,7.484,-0.778834044933319
1123,7.490,-0.773365318775177
1124,7.497,-0.766371726989746
1125,7.504,-0.759623944759369
1126,7.510,-0.755337417125702
1127,7.517,-0.755161046981812
1128,7.524,-0.759554386138916
1129,7.530,-0.768130004405975
1130,7.537,-0.779330730438232
1131,7.544,-0.791601836681366
1132,7.550,-0.803497970104218
1133,7.557,-0.813941180706024
1134,7.564,-0.822519302368164
1135,7.570,-0.829614698886871
1136,7.577,-0.835994899272919
1137,7.584,-0.841724395751953
1138,7.590,-0.846790790557861
1139,7.597,-0.851688325405121
1140,7.604,-0.856898725032806
1141,7.610,-0.862146377563477
1142,7.617,-0.866991758346558
1143,7.624,-0.871747732162476
1144,7.630,-0.876930892467499
1145,7.637,-0.882563531398773
1146,7.644,-0.888211011886597
1147,7.650,-0.893304765224457
1148,7.657,-0.897767603397369
1149,7.664,-0.901276886463165
1150,7.670,-0.903276145458221
1151,7.677,-0.903452396392822
1152,7.684,-0.901937484741211
1153,7.690,-0.899451494216919
1154,7.697,-0.896736919879913
1155,7.704,-0.894524157047272
1156,7.710,-0.893515825271606
1157,7.717,-0.893791496753693
1158,7.724,-0.895207107067108
1159,7.730,-0.897628545761108
1160,7.737,-0.900492012500763
1161,7.744,-0.903561770915985
1162,7.750,-0.906700909137726
1163,7.757,-0.909964263439178
1164,7.764,-0.91347599029541
1165,7.770,-0.917481899261475
1166,7.777,-0.922314822673798
1167,7.784,-0.927954912185669
1168,7.790,-0.934133946895599
1169,7.797,-0.940971076488495
1170,7.804,-0.948088884353638
1171,7.810,-0.954955816268921
1172,7.817,-0.960561096668243
1173,7.824,-0.9637251496315
1174,7.830,-0.963129103183746
1175,7.837,-0.958440244197845
